key_word,genres
"Bosch embarks on the next chapter of his career and finds himself working with his one-time enemy, Honey Chandler.",drama
A frontiersman on a fur trading expedition in the 1820s fights for survival after being mauled by a bear and left for dead by members of his own hunting team.,drama
"Young Henry V encounters deceit, war and treachery after becoming King of England in the 15th century, in the aftermath of his brother's death.",drama
A mysterious Hollywood action film stuntman gets in trouble with gangsters when he tries to help his neighbor's husband rob a pawn shop while serving as his getaway driver.,drama
"Follows a world-famous televangelist family with a long tradition of deviance, greed, and charitable work.",drama
A single father begins to narrate the story of the missing mother to his child and nothing remains the same.,drama
Identical twin gangsters Ronald and Reginald Kray terrorize London during the 1960s.,drama
"Bill, a young boy living on the outskirts of London experiences the exhilaration of World War II. During this period, Bill learns about sex, death, love, hypocrisy, and the faults of adults as he prowls the ruins of bombed houses.",drama
"Johnny and his pals kidnap Jake's 15-year-old brother Zach, then assign his buddy Frankie to be Zach's minder. They develop a brotherly friendship. Zach parties with his captors as things begin to spin out of control.",drama
A U.S. Army officer serving in Vietnam is tasked with assassinating a renegade Special Forces Colonel who sees himself as a god.,drama
A widowed sportscaster raises his three daughters with assistance from his rock and roll brother-in-law and madcap best friend.,drama
"In a small Oklahoma town in 1964, the rivalry between two gangs, the poor Greasers and the rich Socs, heats up when one gang member accidentally kills a member of the other.",drama
"The story of T.E. Lawrence, the English officer who successfully united and led the diverse, often warring, Arab tribes during World War I in order to fight the Turks.",drama
"A white-collar criminal agrees to help the FBI catch other white-collar criminals using his expertise as an art and securities thief, counterfeiter, and conman.",drama
"While on tour in Afghanistan, Sam's copter is shot down and he is presumed dead. Back home, it is his screw-up brother who looks after the family. Sam does return, but with a lot of excess baggage.",drama
"When a computer geek inadvertently downloads critical government secrets into his brain, both the CIA and the NSA assign an agent to protect him and exploit his newfound skills.",drama
"Sent to secure husbands and titles, young American women explode into the tightly corseted London season of the 1870s, kicking off an Anglo-American culture clash.",drama
"The Philadelphia homicide squad's lone female detective finds her calling when she's assigned ""cold cases,"" older crimes that have never been solved.",drama
The story behind Detective James Gordon's rise to prominence in Gotham City in the years before Batman's arrival.,drama
Callie and Mariana Foster move to Los Angeles and begin their lives as young adults.,drama
"Noah has to leave her town, boyfriend and friends behind and move into the mansion of her mother's new rich husband. There she meets Nick, her new stepbrother. They fall madly in love in secret.",drama
A woman who raised herself in the marshes of the Deep South becomes a suspect in the murder of a man with whom she was once involved.,drama
"An actor returns home after a public meltdown. Partnering with his police detective friend, he tries to use his acting experience to solve real crimes.",drama
A young novice is sent by her convent in 1930s Austria to become a governess to the seven children of a widowed naval officer.,drama
A comedy about the experiences of a group of girls in their early 20s.,drama
"After a stint in a mental institution, former teacher Pat Solitano moves back in with his parents and tries to reconcile with his ex-wife. Things get more challenging when Pat meets Tiffany, a mysterious girl with problems of her own.",drama
"Following the events of 'The Batman,' Oswald Cobblepot, aka The Penguin, makes a play to grab the reigns of the crime world in Gotham.",drama
"Four previously married women live together in Miami, sharing their various experiences together and enjoying themselves despite hard times.",drama
"As corruption grows in 1950s Los Angeles, three policemen - one strait-laced, one brutal, and one sleazy - investigate a series of murders with their own brand of justice.",drama
A Western journalist working for a publication in Tokyo takes on one of the city's most powerful crime bosses.,drama
"A troubled youth becomes embroiled in the lives of a close-knit group of people in the wealthy, upper-class neighborhood of Newport Beach, Orange County, California.",drama
"A story of family, religion, hatred, oil and madness, focusing on a turn-of-the-century prospector in the early days of the business.",drama
"The murder of a young boy in a small coastal town brings a media frenzy, which threatens to tear the community apart.",drama
"The Naval Criminal Investigation Service's Office of Special Projects takes on the undercover work and the hard to crack cases in LA. Key agents are G. Callen and Sam Hanna, streets kids risen through the ranks.",drama
Maggie and Negan travel into a post-apocalyptic Manhattan long ago cut off from the mainland. The city is filled with the dead and denizens who have made New York City their own world.,drama
"A writer and wall street trader, Nick Carraway, finds himself drawn to the past and lifestyle of his mysterious millionaire neighbor, Jay Gatsby, amid the riotous parties of the Jazz Age.",drama
"In Hell, imp Blitzø runs an assassin business targeting the world of the living, using a spell book borrowed from a prince of Hell. With employees Moxxie, Millie, and Loona, they attempt to survive each other while keeping business afloat.",drama
"An accidental killing leads a man down a dark hole of intrigue and murder. Just as he finds love and freedom, one phone call brings back the nightmare.",drama
"A retired CIA agent is hunted by both the agency he once worked for and his own nightmares, when an unknown man suddenly visits him after nearly three decades.",drama
"In the 1930s, three friends witness a murder, are framed for it, and uncover one of the most outrageous plots in American history.",drama
"Upon escaping after decades of imprisonment by a mortal wizard, Dream, the personification of dreams, sets about to reclaim his lost equipment.",drama
A blade runner must pursue and terminate four replicants who stole a ship in space and have returned to Earth to find their creator.,drama
"Follows rookie police officers working in Belfast, a city in which being a frontline response cop comes with unique pressures and dangers.",drama
Four people and their otherworldly frienemy struggle in the afterlife to define what it means to be good.,drama
"In 19th-century France, Jean Valjean, who for decades has been hunted by the ruthless policeman Javert after breaking parole, agrees to care for a factory worker's daughter. The decision changes their lives forever.",drama
"After landing the gig of a lifetime, a New York jazz pianist suddenly finds himself trapped in a strange land between Earth and the afterlife.",drama
Common people discover that they have super powers. Their lives intertwine as a devastating event must be prevented.,drama
A self-diagnosed nymphomaniac recounts her erotic experiences to the man who saved her after a beating.,drama
"Ophelia falls for her married lecturer Michael. When he mysteriously disappears, she tracks him down and discovers that his wife has died in a fire.",drama
"A tale set on death row, where gentle giant John Coffee possesses the mysterious power to heal people's ailments. When the lead guard, Paul Edgecombe, recognizes John's gift, he tries to help stave off the condemned man's execution.",drama
Jedi Knights lead the Grand Army of the Republic against the droid army of the Separatists.,drama
"Follow Riley, in her teenage years, encountering new emotions.",drama
"Follows the rise of a midwestern motorcycle club as it evolves over the course of a decade - from a gathering place for local outsiders into a more sinister gang, threatening the original group's way of life.",drama
Troubled war veteran turned Police Officer David Budd is assigned to the Metropolitan Police's Specialist Protection Branch.,drama
"In a dystopian America dominated by Nazi Germany and Imperial Japan, a young woman discovers a mysterious film that may hold the key to toppling the totalitarian regimes.",drama
"A teacher lives a lonely life, all the while struggling over his son's custody. His life slowly gets better as he finds love and receives good news from his son, but his new luck is about to be brutally shattered by an innocent little lie.",drama
"The trials and tribulations of Martin Ellingham, a brilliant but socially challenged doctor who moves from London to the picturesque village of Port Wenn in Cornwall.",drama
"A flight attendant with a criminal past gets nabbed by the ATF for smuggling. Under pressure to become an informant against the drug dealer she works for, she must find a way to secure her future without getting killed.",drama
"An illustration of Frank Sheeran's life, from W.W.II veteran to hit-man for the Bufalino crime family and his alleged assassination of his close friend Jimmy Hoffa.",drama
War veteran turned private detective Cormoran Strike solves brutal murders with the help of his trusted partner Robin Ellacott.,drama
"In the dead of a Wyoming winter, a bounty hunter and his prisoner find shelter in a cabin currently inhabited by a collection of nefarious characters.",drama
"When her family moves from the city to the suburbs, 11-year-old Margaret navigates new friends, feelings, and the beginning of adolescence.",drama
"A grizzled tank commander makes tough decisions as he and his crew fight their way across Germany in April, 1945.",drama
Two F.B.I. Agents with wildly different styles arrive in Mississippi to investigate the disappearance of some civil rights activists.,drama
"A woman is hired as a handmaiden to a Japanese heiress, but secretly she is involved in a plot to defraud her.",drama
"A wildlife officer, who is haunted by a tragedy that happened because of him, teams up with an FBI agent in solving a murder of a young woman on a Wyoming Native American reservation and hopes to get redemption from his past regrets.",drama
"When an old enemy, the Cylons, resurface and obliterate the 12 colonies, the crew of the aged Galactica protect a small civilian fleet - the last of humanity - as they journey toward the fabled 13th colony, Earth.",drama
An insurance salesman discovers his whole life is actually a reality TV show.,drama
"Set from 1965 into the 1970s, the show follows Endeavour Morse in his early years as a police constable. Working alongside his senior partner DI Fred Thursday, Morse engages in a number of investigations around Oxford.",drama
Two lighthouse keepers try to maintain their sanity while living on a remote and mysterious New England island in the 1890s.,drama
"When five struggling single moms put aside their differences to form a support group, they find inspiration and laughter in their new sisterhood, and help each other overcome the obstacles that stand in their way.",drama
Smart but wholesome Betty embraces her unique appearance and independent attitude in the cutthroat world of New York fashion.,drama
"Following the Normandy Landings, a group of U.S. soldiers go behind enemy lines to retrieve a paratrooper whose brothers have been killed in action.",drama
Oscar-winning producer Albert S. Ruddy's never-before-revealed experiences of making The Godfather (1972).,drama
A young American studying in Paris in 1968 strikes up a friendship with a French brother and sister. Set against the background of the '68 Paris student riots.,drama
"During the Tong Wars in the late 1800s, Ah Sahm, a martial arts prodigy from China, immigrates to San Francisco and becomes a hatchet man for the most powerful tong in Chinatown.",drama
The sole survivor of a pier shoot-out tells the story of how a notorious criminal influenced the events that began with five criminals meeting in a seemingly random police lineup.,drama
"After treating her mental illness, crime reporter Camille Preaker returns to her hometown to solve the murder of two young girls. However, she is forced to face and deal with her own demons too.",drama
Antiques expert moves to France suspicious of how her husband died and uses her skills to become a PI aiding the local police and simultaneously bonding with the town's popular taxi driver.,drama
A down-to-earth account of the lives of both illustrious and ordinary Romans set in the last days of the Roman Republic.,drama
"In the slums of Rio, two kids' paths diverge as one struggles to become a photographer and the other a kingpin.",drama
"A mysterious young woman seduces lonely men in the evening hours in Scotland. However, events lead her to begin a process of self-discovery.",drama
"Hyun, a loner high school student who lost his entire family in a terrible accident, is forced to leave his home and has to face a new reality where monsters are trying to wipe out all of humanity. Now he must fight against all odds to try and race against the clock to save what is left of the human race before it's too late.",drama
"A high-school boy, Cameron, cannot date Bianca until her anti-social older sister, Kat, has a boyfriend. So, Cameron pays a mysterious boy, Patrick, to charm Kat.",drama
"A story in which ominous things continue and the secrets of the family are revealed as they suddenly inherit the family mountain from their uncle, whom they had forgotten.",drama
"Colt Seavers is a stuntman who left the business a year earlier to focus on both his physical and mental health. He's drafted back into service when the star of a mega-budget studio movie, which is being directed by his ex, goes missing.",drama
"Naru, a skilled warrior of the Comanche Nation, fights to protect her tribe against one of the first highly-evolved Predators to land on Earth.",drama
"In a near future, a lonely writer develops an unlikely relationship with an operating system designed to meet his every need.",drama
"During the WWII, acclaimed Polish musician Wladyslaw faces various struggles as he loses contact with his family. As the situation worsens, he hides in the ruins of Warsaw in order to survive.",drama
The story of a tourist family in Thailand caught in the destruction and chaotic aftermath of the 2004 Indian Ocean tsunami.,drama
"After many years two mariners return to homeland with the hope of a new beginning, little did they know about a disaster that would change their destiny.",drama
American car designer Carroll Shelby and driver Ken Miles battle corporate interference and the laws of physics to build a revolutionary race car for Ford in order to defeat Ferrari at the 24 Hours of Le Mans in 1966.,drama
"This spinoff of the critically acclaimed show Grey's Anatomy follows the lives of the men and women of firehouse station 19 in Seattle, Washington.",drama
A newly sober single mom tries to pull her life together in Napa Valley while dealing with her wayward mother.,drama
"Jennifer Walters navigates the complicated life of a single, 30-something attorney who also happens to be a green 6-foot-7-inch superpowered Hulk.",drama
A group of ambitious misfits try to escape the harsh realities of high school by joining a glee club headed by a passionate Spanish teacher.,drama
"A young pregnant woman named Mia escapes from a country at war by hiding in a maritime container aboard a cargo ship. After a violent storm, Mia gives birth to her child while lost at sea, where she must fight to survive.",drama
It follows the division of the FBI tasked with tracking and capturing the notorious criminals on the FBI's Most Wanted list.,drama
"While in his teens, Donny fathered a son, Todd, and raised him as a single parent until Todd's 18th birthday. Now Donny resurfaces just before Todd's wedding after years apart, sending the groom-to-be's world crashing down.",drama
"Follows Captain Flint and his pirates twenty years prior to Robert Louis Stevenson's classic novel ""Treasure Island.""",drama
"Inspired by true events, a lawyer helps a funeral home owner save his family business from a corporate behemoth, exposing a complex web of race, power, and injustice.",drama
Drama following the extraordinary adventures of female medics in the British Army.,drama
A crash-landed alien takes on the identity of a small-town Colorado doctor and slowly begins to wrestle with the moral dilemma of his secret mission on Earth.,drama
The story of the meteoric rise and catastrophic demise of the world's first smartphone.,drama
"With his debts mounting and angry collectors closing in, a fast-talking New York City jeweler risks everything in hope of staying afloat and alive.",drama
"Lieutenant John Dunbar, assigned to a remote western Civil War outpost, finds himself engaging with a neighbouring Sioux settlement, causing him to question his own purpose.",drama
"A chronicle of one woman's 1,100-mile solo hike undertaken as a way to recover from a recent personal tragedy.",drama
"Mikey Saber is a washed-up porn star who returns to his small Texas hometown, not that anyone really wants him back.",drama
"Following the tragic end of her brief superhero career, Jessica Jones tries to rebuild her life as a private investigator, dealing with cases involving people with remarkable abilities in New York City.",drama
"World War II American Army Medic Desmond T. Doss, serving during the Battle of Okinawa, refuses to kill people and becomes the first man in American history to receive the Medal of Honor without firing a shot.",drama
"A family in 1630s New England is torn apart by the forces of witchcraft, black magic and possession.",drama
Dark forces conspire against orphan mapmaker Alina Starkov when she unleashes an extraordinary power that could change the fate of her war-torn world.,drama
Five high school students meet in Saturday detention and discover how they have a great deal more in common than they thought.,drama
"After finding an old rifle, a young boy joins the Soviet resistance movement against ruthless German forces and experiences the horrors of World War II.",drama
"The series takes viewers to the epicenter of America's struggle with opioid addiction, from the boardrooms of Purdue Pharma, to a distressed Virginia mining community, to the hallways of the DEA.",drama
"In 1980 Miami, a determined Cuban immigrant takes over a drug cartel and succumbs to greed.",drama
A series chronicling the daily activities of an unusual prison facility and its criminal inhabitants.,drama
"The Hennessy clan -- mother Cate, daughters Bridget and Kerry, and son Rory -- look to one another for guidance and support after the death of Paul, the family patriarch. Cate's parents lend a hand.",drama
A private detective and ex-cop solve crimes in Montana.,drama
"A soon-to-be stepmom is snowed in with her fiancé's two children at a remote holiday village. Just as relations begin to thaw between the trio, some strange and frightening events take place.",drama
"This series focuses on the NYPD's Major Case Squad, a force of detectives who investigate high-profile cases, while also showing parts of the crime from the perpetrator's point of view.",drama
"After a car wreck on the winding Mulholland Drive renders a woman amnesiac, she and a perky Hollywood-hopeful search for clues and answers across Los Angeles in a twisting venture beyond dreams and reality.",drama
An average high school student and his best friend get caught up in some trouble causing him to receive a werewolf bite. As a result they find themselves in the middle of all sorts of dramas in Beacon Hills.,drama
A grifter working his way up from low-ranking carnival worker to lauded psychic medium matches wits with a psychologist bent on exposing him.,drama
"Living a life marked by violence, neo-Nazi Derek finally goes to prison after killing two black youths. Upon his release, Derek vows to change; he hopes to prevent his brother, Danny, who idolizes Derek, from following in his footsteps.",drama
"A teenager dies while saving a young kid and is given a chance to be resurrected, provided he works for the Spirit World as an investigator of supernatural crimes with his newly-given powers.",drama
A fantasy retelling of the medieval story of Sir Gawain and the Green Knight.,drama
A group of ambitious law students and their brilliant criminal defense professor become involved in a twisted murder plot that promises to change the course of their lives.,drama
"A docile family man slowly reveals his true character after his house gets burgled by two petty thieves, which, coincidentally, leads him into a bloody war with a Russian crime boss.",drama
"Hope Mikaelson, a tribrid daughter of a Vampire/Werewolf hybrid, makes her way in the world.",drama
"An isolated island community experiences miraculous events - and frightening omens - after the arrival of a charismatic, mysterious young priest.",drama
"The story of the legendary British rock band Queen and lead singer Freddie Mercury, leading up to their famous performance at Live Aid (1985).",drama
"After graduating from Emory University, top student and athlete Christopher McCandless abandons his possessions, gives his entire $24,000 savings account to charity and hitchhikes to Alaska to live in the wilderness. Along the way, Christopher encounters a series of characters that shape his life.",drama
"Maverick teacher John Keating returns in 1959 to the prestigious New England boys' boarding school where he was once a star student, using poetry to embolden his pupils to new heights of self-expression.",drama
"James ""Ghost"" St. Patrick, a wealthy New York nightclub owner who has it all; dreaming big, catering to the city's elite, and living a double life as a drug kingpin.",drama
A pragmatic U.S. Marine observes the dehumanizing effects the Vietnam War has on his fellow recruits from their brutal boot camp training to the bloody street fighting in Hue.,drama
The Knight Jean de Carrouges must settle the dispute over his wife Marguerite by challenging his former friend to a duel to the death.,drama
"After Tony's wife dies, his nice-guy persona is altered into an impulsive, devil-may-care attitude that takes his old world by storm.",drama
"Renton, deeply immersed in the Edinburgh drug scene, tries to clean up and get out despite the allure of drugs and the influence of friends.",drama
Film star Vince Chase navigates the vapid terrain of Los Angeles with a close circle of friends and his trusty agent.,drama
"Comedy series about Vinnie and Dylan, who have grown up together and are inseparable. When Dylan's girlfriend wants to move in search of a better life for her and her son, he must face the hardest decision of his life.",drama
"In 2006-2007 a group of investors bet against the United States mortgage market. In their research, they discover how flawed and corrupt the market is.",drama
A musician helps a young singer find fame as age and alcoholism send his own career into a downward spiral.,drama
"A smart but sensible new graduate lands a job as an assistant to Miranda Priestly, the demanding editor-in-chief of a high fashion magazine.",drama
"At the age of 21, Tim discovers he can travel in time and change what happens and has happened in his own life. His decision to make his world a better place by getting a girlfriend turns out not to be as easy as you might think.",drama
"After the murder of his father, a young lion prince flees his kingdom only to learn the true meaning of responsibility and bravery.",drama
The tumultuous early history of the Central Intelligence Agency is viewed through the prism of one man's life.,drama
FBI agents who graduated from Quantico in 2009 are reunited following the death of a mutual friend.,drama
"A true story of survival, as a young couple's chance encounter leads them first to love, and then on the adventure of a lifetime as they face one of the most catastrophic hurricanes in recorded history.",drama
The lives and relationships of a group of siblings and their estranged father Frank Gallagher on a rough Manchester estate.,drama
"A teenager is charged with lying about being raped, but two detectives follow the path to the truth.",drama
"A former Prohibition-era Jewish gangster returns to the Lower East Side of Manhattan 35 years later, where he must once again confront the ghosts and regrets of his old life.",drama
Picks up 25 years after the inhabitants of a quaint northwestern town are stunned when their homecoming queen is murdered.,drama
"An astronaut becomes stranded on Mars after his team assume him dead, and must rely on his ingenuity to find a way to signal to Earth that he is alive and can survive until a potential rescue.",drama
A gun-fighting stranger comes to the small settlement of Lago and is hired to bring the townsfolk together in an attempt to hold off three outlaws who are on their way.,drama
"In 2002, an artistically inclined 17-year-old girl comes of age in Sacramento, California.",drama
A detective investigates a mystery involving his missing daughter and a secret government program.,drama
The lives and tragedies of the Braverman family tree.,drama
"Pippa and Thomas move into their dream apartment, they notice that their windows look directly into the apartment opposite, this will set in motion a chain of events that will lead to disaster.",drama
"Mary, Queen of Scots, faces political and sexual intrigue in the treacherous world of the French court.",drama
"An international team of scientists and military personnel discover a Stargate network in the Pegasus Galaxy and come face-to-face with a new, powerful enemy: The Wraith.",drama
"Parthiban is a mild-mannered cafe owner in Kashmir, who fends off a gang of murderous thugs and gains attention from a drug cartel claiming he was once a part of them.",drama
"Toby is a divorced father who's trying to make a better life. His brother is an ex-con with a short temper and a loose trigger finger. Together, they plan a series of heists against the bank that's about to foreclose on their family ranch.",drama
"The romantic and comic tales of the passengers and crew of the cruise ship, Pacific Princess.",drama
Inspired by the incredible true story of a hairdresser who single-handedly rallies an entire community to help a widowed father save the life of his critically ill young daughter.,drama
A young girl is destined to liberate her world from the grip of the Magisterium which represses people's ties to magic and their animal spirits known as daemons.,drama
"A group of Southern California high school students are enjoying their most important subjects: sex, drugs and rock n' roll.",drama
A violent police detective investigates a brutal murder that might involve a manipulative and seductive novelist.,drama
The untold true story of the legendary detectives who brought down Bonnie and Clyde.,drama
A rookie cop spends his first day as a Los Angeles narcotics officer with a rogue detective who isn't what he appears to be.,drama
"A private detective hired to expose an adulterer in 1930s Los Angeles finds himself caught up in a web of deceit, corruption, and murder.",drama
"A chronicle of the lives, loves, trials and tribulations of the citizens of the fictional city of Salem.",drama
"Growing up in post-World War II era Arizona, young Sammy Fabelman aspires to become a filmmaker as he reaches adolescence, but soon discovers a shattering family secret and explores how the power of films can help him see the truth.",drama
A mother personally challenges the local authorities to solve her daughter's murder when they fail to catch the culprit.,drama
A former White House Communications Director starts her own crisis management firm only to realize her clients are not the only ones with secrets.,drama
Three suburban mothers suddenly find themselves in desperate circumstances and decide to stop playing it safe and risk everything to take back their power.,drama
"A century before Captain Kirk's five-year mission, Jonathan Archer captains the United Earth ship Enterprise during the early years of Starfleet, leading up to the Earth-Romulan War and the formation of the Federation.",drama
A linguist works with the military to communicate with alien lifeforms after twelve mysterious spacecraft appear around the world.,drama
"Based on the 2014 romance novel of the same name, this follows the love life of two young adults.",drama
"For his final assignment, a top temporal agent must pursue the one criminal that has eluded him throughout time. The chase turns into a unique, surprising and mind-bending exploration of love, fate, identity and time travel taboos.",drama
"Naruto Uzumaki, is a loud, hyperactive, adolescent ninja who constantly searches for approval and recognition, as well as to become Hokage, who is acknowledged as the leader and strongest of all ninja in the village.",drama
A young German soldier's terrifying experiences and distress on the western front during World War I.,drama
"The missions of MI-5, the UK's domestic intelligence organization.",drama
A detective investigating a man's death in the mountains meets the dead man's mysterious wife in the course of his dogged sleuthing.,drama
A young girl who goes through a difficult experience begins to see everyone's imaginary friends who have been left behind as their real-life friends have grown up.,drama
"An aspiring author during the civil rights movement of the 1960s decides to write a book detailing the African American maids' point of view on the white families for which they work, and the hardships they go through on a daily basis.",drama
"The youngest son of an alcoholic former boxer returns home, where he's trained by his father for competition in a mixed martial arts tournament - a path that puts the fighter on a collision course with his estranged, older brother.",drama
"Set in the future when technology has subtly altered society, a woman discovers a secret connection to an alternate reality as well as a dark future of her own.",drama
"A couple tries to spice up their marriage in a remote lake house. After the husband dies unexpectedly, the wife is left handcuffed to their bed frame and must fight to survive and break free.",drama
"Barely 17 yet, Frank is a skilled forger who has passed as a doctor, lawyer and pilot. FBI agent Carl becomes obsessed with tracking down the con man, who only revels in the pursuit.",drama
An elderly man and a youngster who are tenants sharing two different floors of an individual house fight over a parking space.,drama
"An English professor falls for a minor, and has to face the consequences of his actions.",drama
Events over the course of one traumatic night in Paris unfold in reverse-chronological order as the beautiful Alex is brutally raped and beaten by a stranger in an underpass tunnel.,drama
"Sees the foul-mouthed, chirp-serving, mother-loving, fan favorite character, Shoresy, join a senior AAA hockey team in Sudbury on a quest to never lose again.",drama
"When three working-class teenagers begin attending an exclusive private school in Spain, the clash between them and the wealthy students leads to murder.",drama
"Two childhood best friends, Dawson and Joey, go through different stages of adolescence together. Their friendship is later tested when they both start a relationship with different people.",drama
An emotionally troubled young woman sets out to exact revenge against the people who wronged her father.,drama
Journalist Mikael Blomkvist is aided in his search for a woman who has been missing for 40 years by young computer hacker Lisbeth Salander.,drama
"The chronicles of four years in the life of Julie, a young woman who navigates the troubled waters of her love life and struggles to find her career path, leading her to take a realistic look at who she really is.",drama
"Set over one summer, the film follows precocious six-year-old Moonee as she courts mischief and adventure with her ragtag playmates and bonds with her rebellious but caring mother, all while living in the shadows of Walt Disney World.",drama
A group of doctors at Chastain Memorial Hospital face personal and professional challenges on a daily basis.,drama
Inspired by true events that occurred during the fierce rivalry between Germany (Audi) and Italy (Lancia) at the 1983 Rally World Championships.,drama
"London detectives investigate crimes from the past, unravelling secrets left buried for years.",drama
"Charlie Swift is a fixer with a problem: the thug he's whacked is missing his head and Charlie will only be paid if the body can be identified. Enter Marcie Kramer, the victim's ex-wife and a woman with all the skills Charlie needs.",drama
"Elizabeth Thatcher, a young schoolteacher from a wealthy Eastern family, migrates from the big city to teach school in a small coal mining town in the west.",drama
Drama series following the lives and cases of dirty cop Vic Mackey and the corrupt LAPD unit under his command.,drama
"The life, success and troubles of Wolfgang Amadeus Mozart, as told by Antonio Salieri, the contemporaneous composer who was deeply jealous of Mozart's talent and claimed to have murdered him.",drama
"In 2027, in a chaotic world in which women have somehow become infertile, a former activist agrees to help transport a miraculously pregnant woman to a sanctuary at sea.",drama
"John Luther is a brilliant homicide detective with a knack for getting inside the minds of murderers. Unfortunately, his unconventional methods and personal demons put him at odds with his team.",drama
"Ray Shoesmith is a father, ex-husband, boyfriend, brother and best friend, tough roles to juggle in the modern age. Especially when you're also a criminal for hire.",drama
"An outcast New York City cop is charged with bringing down Harlem drug lord Frank Lucas, whose real life inspired this partly biographical film.",drama
"As a CODA (Child of Deaf Adults) Ruby is the only hearing person in her deaf family. When the family's fishing business is threatened, Ruby finds herself torn between pursuing her passion at Berklee College of Music and her fear of abandoning her parents.",drama
"Merlin the magician helps Arthur Pendragon unite the Britons around the Round Table of Camelot, even as dark forces conspire to tear it apart.",drama
A journey of curious tensions and bonds between two and at times three interesting characters all on their own path.,drama
"April 6th, 1917. As an infantry battalion assembles to wage war deep in enemy territory, two soldiers are assigned to race against time and deliver a message that will stop 1,600 men from walking straight into a deadly trap.",drama
A teenager's dreams come true when a former porn star moves in next door and they fall in love.,drama
A young programmer is selected to participate in a ground-breaking experiment in synthetic intelligence by evaluating the human qualities of a highly advanced humanoid A.I.,drama
"After her best friend is murdered, and her father is removed as county Sheriff, Veronica Mars dedicates her life to cracking the toughest mysteries in the affluent town of Neptune.",drama
"In the early 1900s, three brothers and their father living in the remote wilderness of Montana are affected by betrayal, history, love, nature, and war.",drama
The story of a team of female African-American mathematicians who served a vital role in NASA during the early years of the U.S. space program.,drama
Two vicious step-siblings of an elite Manhattan prep school make a wager: to deflower the new headmaster's daughter before the start of term.,drama
"In 1862, Amsterdam Vallon returns to the Five Points area of New York City seeking revenge against Bill the Butcher, his father's killer.",drama
"After being dumped by the girl he believes to be his soulmate, hopeless romantic Tom Hansen reflects on their relationship to try and figure out where things went wrong and how he can win her back.",drama
"In the dying days of the old west, an elderly sheriff and his posse set out to rescue their town's doctor from cannibalistic cave dwellers.",drama
"An adaptation of the 1957 musical, West Side Story explores forbidden love and the rivalry between the Jets and the Sharks, two teenage street gangs of different ethnic backgrounds.",drama
Baltimore. New Year's Eve. A talented but troubled police officer (Shailene Woodley) is recruited by the FBI's chief investigator (Ben Mendelsohn) to help profile and track down a disturbed individual terrorizing the city.,drama
"The vampire Angel, cursed with a soul, moves to Los Angeles and aids people with supernatural-related problems while questing for his own redemption.",drama
The centuries old vampire Count Dracula comes to England to seduce his barrister Jonathan Harker's fiancée Mina Murray and inflict havoc in the foreign land.,drama
"A prisoner on death row in the US and a woman trapped in a cellar under an English vicarage, cross paths in the most unexpected way.",drama
"In Mexico City, a former CIA operative swears vengeance on those who committed an unspeakable act against the family he was hired to protect.",drama
After aging criminal Roy Earle is released from prison he decides to pull one last heist before retiring - by robbing a resort hotel.,drama
Detective Jane Rizzoli and Chief Medical Examiner Dr. Maura Isles team up to solve crimes in Boston.,drama
A young woman embarks on a 1000 mile odyssey through America where she meets a disenfranchised drifter. But all roads lead back to their terrifying pasts and to a final stand that will determine whether love can survive their otherness.,drama
"A spaceship arrives in 1873 Arizona to take over the Earth, starting with the Wild West region. All that stands in their way: a posse of cowboys and natives.",drama
A high-school boy in the early 1970s is given the chance to write a story for Rolling Stone magazine about an up-and-coming rock band as he accompanies them on their concert tour.,drama
"Amanda and her daughter live a quiet life on an American farm, but when the remains of her estranged mother arrive from Korea, Amanda becomes haunted by the fear of turning into her own mother.",drama
"In a future British dystopian society, a shadowy freedom fighter, known only by the alias of ""V"", plots to overthrow the tyrannical government - with the help of a young woman.",drama
"The defiant leader Moses rises up against Egyptian Pharaoh Ramses II, setting six hundred thousand slaves on a monumental journey of escape from Egypt and its terrifying cycle of deadly plagues.",drama
Three generations of strong and independent women living together in the small farm town of Port Haven embark on an enlightening journey none of them could have imagined as they learn how to find their way back to each other.,drama
"Seven years after the world has become a frozen wasteland, the remnants of humanity inhabit a perpetually-moving train that circles the globe, where class warfare, social injustice and the politics of survival play out.",drama
"A comedy revolving around a group of teenage friends, their mishaps, and their coming of age, set in 1970s Wisconsin.",drama
"A reckless flight attendant with an alcoholism problem wakes up in the wrong hotel, in the wrong bed, with a dead man - and no idea what happened. Unable to piece the night together, she begins to wonder if she could be the killer.",drama
"Centers on a Southern California family, whose excessive lifestyle is fueled by their criminal activities.",drama
"The story of how one of the world's most popular video games found its way to players around the globe. Businessman Henk Rogers and Tetris inventor Alexey Pazhitnov join forces in the USSR, risking it all to bring it to the masses.",drama
The story of a group of British teens who are trying to grow up and find love and happiness despite questionable parenting and teachers who would rather be friends (and lovers) than authority figures.,drama
"A young woman, recently released from a mental hospital, gets a job as a secretary to a demanding lawyer, where their employer-employee relationship turns into a sexual, sadomasochistic one.",drama
A man brutally murdered comes back to life as an undead avenger of his and his fiancée's murder.,drama
"Follows teenager Clay Jensen, in his quest to uncover the story behind his classmate and crush, Hannah, and her decision to end her life.",drama
This contemporary romantic comedy based on a global bestseller follows native New Yorker Rachel Chu to Singapore to meet her boyfriend's family.,drama
